Número do empenho;Ano de exercício;Categoria do empenho;Data do empenho;Histórico do empenho;Valor do empenho;Valor liquidado R$;Valor pago R$
 9024; 2024; PROCESSO; 26/09/2024;" AQUISIÇÃO DE MATERIAIS DE EXPEDIENTE, PARA ATENDER AS UBS NO NOVO PROGRAMA DO MINISTÉRIO DA SAÚDE - PLANIFICA SUS, CONFORME SOLICITAÇÃO. 
RECURSO BLOCO CUSTEIO - VIGILÂNCIA EM SAÚDE (27H) - FONTE 494"; R$ 557,68; R$ 557,68; R$ 557,68
 9023; 2024; PROCESSO; 26/09/2024;" HORA TÉCNICA, PARA ATENDER SERVIÇOS DE MANUTENÇÃO EM MÁQUINA DE LAVAR, CONFORME SOLICITAÇÃO Nº056
RECURSO:  PSEMC - PROTEÇÃO SOCIAL ESPECIAL MÉDIA COMPLEXIDADE - FONTE 729"; R$ 220,00; R$ 220,00; R$ 220,00
 9022; 2024; CREDOR; 26/09/2024; REFERENTE PISO DE ENFERMAGEM - SETEMBRO/2024 DO SAMU.; R$ 17.110,41; R$ 17.110,41; R$ 17.110,41
 9021; 2024; CREDOR; 26/09/2024; REFERENTE PISO DE ENFERMAGEM - MÊS DE SETEMBRO/2024 - CAPS AD E CAPS II.; R$ 12.213,50; R$ 12.213,50; R$ 12.213,50
 9020; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE MEDICAMENTOS, PARA ATENDER O DEPARTAMENTO DE SAUDE, CONFORME SOLICITAÇÃO.; R$ 46.355,90; R$ 46.263,19; R$ 46.263,19
 9019; 2024; PROCESSO; 26/09/2024; Aquisição de materiais para execução de pavimentação asfáltica em diversas ruas da cidade e para obras de construção civil, conforme solicitação 757 da SEMURB.; R$ 40.937,00; R$ 40.937,00; R$ 40.937,00
 9018; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE BRITA, PEDRA E PÓ P/ MICROPAVIMENTO, PARA ATENDER RUAS DO DISTRITO DE CONGONHAS.; R$ 59.138,10; R$ 59.138,10; R$ 59.138,10
 9017; 2024; CREDOR; 26/09/2024; REFERENTE SERVIÇOS DE FORNECIMENTO DE ÁGUA E ESGOTO DA REDE ESCOLAR.; R$ 150.000,00; R$ 150.000,00; R$ 150.000,00
 9016; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE CONCRETO EXTRUSADO, PARA ATENDER DISTRITO DE CONGONHAS E CORNÉLIO PROCOPIO.; R$ 51.072,00; R$ 51.072,00; R$ 51.072,00
 9015; 2024; CREDOR; 26/09/2024; REFERENTE A REDE DE SAÚDE MENTAL - CAPS AD III E UNIDADE DE ACOLHIMENTO - CONVÊNIO 006/2024  - OUTUBRO.; R$ 130.000,00; R$ 130.000,00; R$ 130.000,00
 9014; 2024; CREDOR; 26/09/2024; REFERENTE A REDE DE SAÚDE MENTAL - CAPS AD III E UNIDADE DE ACOLHIMENTO - CONVÊNIO 006/2024 - ADITIVO CONFORME PORTARIA GM/SM Nº 1261/23.; R$ 28.466,00; R$ 28.466,00; R$ 28.466,00
 9013; 2024; CREDOR; 26/09/2024; REFERENTE A REDE DE SAÚDE MENTAL - CAPS AD III E UNIDADE DE ACOLHIMENTO - CONVÊNIO 006/2024 - ADITIVO FINANCEIRO UAA/PORTARIA GM/SM Nº 2289/23.; R$ 25.000,00; R$ 25.000,00; R$ 25.000,00
 9012; 2024; DIVIDA; 26/09/2024; JUROS DA DÍVIDA FUNDADA - PARCELAS DA 59 A 70.; R$ 75.000,00; R$ 63.525,26; R$ 63.525,26
 9009; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE CARNES, PARA ATENDER MERENDA ESCOLAR, CONFORME SOLICITAÇÃO.; R$ 49.364,02; R$ 37.328,92; R$ 37.328,92
 9008; 2024; PROCESSO; 26/09/2024; CONTRATAÇÃO DE SERVIÇOS E PEÇAS, PARA VEÍCULOS DA FROTA MUNICIPAL, CONFORME OFÍCÍO Nº 55/2024.; R$ 33.000,00; R$ 31.205,46; R$ 31.205,46
 9007; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE LUMINARIAS E RELÉ, PARA ATENDER ILUMINAÇÃO PÚBLICA NA RUA MATO GROSSO - TRECHO ENTRE PANIFICADORA JOIA E RUA PARAÍBA, CONFORME SOLICITAÇÃO Nº0744; R$ 16.080,00; R$ 16.080,00; R$ 16.080,00
 9006; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE MEDICAMENTOS, PARA ATENDER SAÚDE, CONFORME SOLICITAÇÃO.; R$ 5.655,50; R$ 5.360,54; R$ 5.360,54
 9003; 2024; PROCESSO; 26/09/2024; CONTRATAÇÃO DE SERVIÇOS E PEÇAS, PARA VEÍCULOS DA FROTA MUNICIPAL, CONFORME OFÍCÍO Nº 54/2024.; R$ 80.000,00; R$ 79.154,02; R$ 79.154,02
 9000; 2024; PROCESSO; 26/09/2024; Aquisição de pães para atender as escolas e cozinha central por 60 dias, conforme oficio 290/2024, da Merenda escolar.; R$ 21.000,00; R$ 20.597,85; R$ 20.597,85
 8999; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA -PR. TRANSPORTE DE PACIENTES. EMERGENCIAL. VEÍCULO AMBULâNCIA (304) PLACA BDS- 7B93. TRANSPORTE EMERGENCIAL RD 3251/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8998; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES.  EMERGENCIAL. VEÍCULO SPIN (258) PLACA BAW- 6778. RD  3250/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8997; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA -PR. TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE (270) PLACA BBO-5383. RD 3249/2024; R$ 75,00; R$ 75,00; R$ 75,00
 8996; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE ARAPONGAS- PR. TRANSPORTE DE PACIENTES.   VEÍCULO VOYAGE (143) PLACA ATU-2156. RD 3248/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8995; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES. VEÍCULO GOL (348) PLACA BEX-3D68 RD 3247/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8994; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES. VEÍCULO SPIN (261) PLACA BAW -6774. RD 3246 /2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8993; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES.   VEÍCULO GOL(347) PLACA BEX-4F24 RD 3245/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8992; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE ARAPONGAS -PR. TRANSPORTE DE PACIENTES. VEÍCULO SPIN (258) PLACA BAW-6778 RD 3244/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8991; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE ARAPONGA-PR. TRANSPORTE DE PACIENTES.  VEÍCULO AMBULANCIA (332) PLACA BEZ-3H94.  RD 3243/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8990; 2024; DIARIA; 26/09/2024; REFERENTE A 1 (UMA) DIÁRIA A CIDADE DE CURITIBA -PR. TRANSPORTE DE PACIENTES.  VEÍCULO VAN (329) PLACA BEV- 9G93. RD 3242/2024.; R$ 200,00; R$ 200,00; R$ 200,00
 8989; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES.VEÍCULO VAN (328) PLACA BEV- 9G92 RD 3241/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8988; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES. VEÍCULO MICRO (267) PLACA BBP- 1487. RD 3240/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8987; 2024; DIARIA; 26/09/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE (269) PLACA BBO 8628. RD 3239/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 8984; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDER A GARAGEM MUNICIPAL, DURANTE 3 MESES, CONFORME SOLICITAÇÃO Nº 66/2024.; R$ 935,84; R$ 935,84; R$ 935,84
 8983; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDER A GARAGEM MUNICIPAL E DEMAIS SETORES, DURANTE 3 MESES, CONFORME SOLICITAÇÃO Nº 68/2024.; R$ 1.155,18; R$ 1.155,18; R$ 1.155,18
 8981; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDER A GARAGEM MUNICIPAL E DEMAIS SETORES, DURANTE 3 MESES, CONFORME SOLICITAÇÃO Nº 67/2024.; R$ 1.219,00; R$ 1.219,00; R$ 1.219,00
 8980; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE ALIMENTOS, PARA ATENDER A SEMED,CONFORME OFÍCIO Nº 198/2024.; R$ 80,20; R$ 80,20; R$ 80,20
 8979; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE ALIMENTOS, PARA ATENDER A MERENDA ESCOLAR, DURANTE 60 DIAS, CONFORME OFÍCIO Nº 197/2024.; R$ 19,92; R$ 19,92; R$ 19,92
 8978; 2024; PROCESSO; 26/09/2024; AQUISIÇÃO DE ALIMENTOS, PARA ATENDER A MERENDA ESCOLAR, DURANTE 60 DIAS, CONFORME OFÍCIO Nº 299/2024.; R$ 5.934,00; R$ 1.224,30; R$ 1.224,30
 8975; 2024; PROCESSO; 25/09/2024; AQUISIÇÃO DE ALIMENTOS, PARA ATENDER O GABINETE, CONFORME SOLICITAÇÃO.; R$ 9.880,90; R$ 9.880,90; R$ 9.880,90
 8973; 2024; PROCESSO; 25/09/2024; SERVIÇO DE CALHEIRO, APRA ATENDER A ESCOLA MUNIC. EDGARD GALAFASSI, CONFORME SOLICITAÇÃO Nº 738.; R$ 15.580,00; R$ 15.580,00; R$ 15.580,00
 8972; 2024; PROCESSO; 25/09/2024; AQUISIÇÃO DE BANNER, PARA ATENDER ADMINISTRAÇÃO COM PEDIDO DA JUIZA, CONFORME SOLICITAÇÃO Nº183; R$ 365,80; R$ 365,80; R$ 365,80
 8971; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES.  EMERGENCIAL. VEÍCULO AMBULANCIA(332) PLACA BEZ-3H94. RD 3238/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8970; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 MEIA) DIÁRIA A CIDADE DE LONDRINA -PR. TRANSPORTE DE PACIENTES. VEÍCULO GOL (349) PLACA BEW 8H85 RD 3237/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 8969; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE (362) PLACA AUD-8D39. RD 3236/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 8968; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA -PR. TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE (270) PLACA BBO-5383. RD 3235/2024; R$ 75,00; R$ 75,00; R$ 75,00
 8967; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE ARAPONGAS- PR. TRANSPORTE DE PACIENTES.   VEÍCULO VOYAGE (143) PLACA ATU-2156. RD 3234/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8966; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES. EMERGENCIAL VEÍCULO POLO(374) PLACA SEZ- 0E26 RD 3233/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8965; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA -PR. TRANSPORTE DE PACIENTES.   VEÍCULO SPIN (261) PLACA BAW-6774. RD 3232/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8964; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES. VEÍCULO AMBULANCIA (295) PLACA BCY-2B82 RD 3231/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8963; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES. VEÍCULO GOL(350) PLACA BEW-8H89. RD 3230 /2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8962; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA -PR. TRANSPORTE DE PACIENTES. VEÍCULO SPIN (258) PLACA BAW-6778 RD 3229/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8961; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES.  VEÍCULO GOL (347) PLACA BEX-4F24.  RD 3228/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8960; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE JANDAIA DO SUL- PR. TRANSPORTE DE PACIENTES. VEÍCULO SPIN (256) PLACA BAW- 6702 RD 3227/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8959; 2024; DIARIA; 25/09/2024; REFERENTE A 1(UMA) DIÁRIA A CIDADE DE CURITIBA-PR. TRANSPORTE DE PACIENTES.  VEÍCULO GOL (346) PLACA BEW- 8I02. RD  3226/2024.; R$ 200,00; R$ 200,00; R$ 200,00
 8958; 2024; DIARIA; 25/09/2024; REFERENTE A 1 (UMA) DIÁRIA A CIDADE DE CURITIBA -PR. TRANSPORTE DE PACIENTES. VEÍCULO AMBULANCIA (333) PLACA BEZ-3H95. RD 3225/2024.; R$ 200,00; R$ 200,00; R$ 200,00
 8957; 2024; DIARIA; 25/09/2024; REFERENTE A 1 (UMA) DIÁRIA A CIDADE DE CURITIBA-PR. TRANSPORTE DE PACIENTES. VEÍCULO VAN (328) PLACA BEV - 9G92. RD 3224/2024.; R$ 200,00; R$ 200,00; R$ 200,00
 8956; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE ARAPONGAS-PR. TRANSPORTE DE PACIENTES. EMERGENCIAL. VEÍCULO AMBULANCIA (304) PLACA BDS-7B93. RD 3223/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8955; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES. VEÍCULO MICRO (267) PLACA BBP- 1487. RD 3222/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8954; 2024; DIARIA; 25/09/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE (269) PLACA BBO 8628. RD 3221/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 8953; 2024; DIARIA; 25/09/2024; REFERENTE A 1 (UMA) DIÁRIA À CIDADE DE CURITIBA -PR . TRATAR DE ASSUNTO DE INTERESSE DO MUNICÍPIO.  RD 3220/2024.; R$ 600,00; R$ 600,00; R$ 600,00
 8950; 2024; PROCESSO; 25/09/2024; Contratação de empresas credenciadas na Chamada n 004/2022, para prestação de serviços médicos. Fica prorrogado por mais 03 meses, contados a partir de 12/10/2024 até 11/01/2025. O valor mensal é de R$17.500,00, totalizando R$52.500,00.; R$ 52.500,00; R$ 0,00; R$ 0,00
 8948; 2024; PROCESSO; 25/09/2024; AQUISIÇÃO DE SPRAY DESENGRIPANTE, PARA ATENDER MANUTENÇÃO NAS PEÇAS DAS LUMINÁRIAS, CONFORME SOLICITAÇÃO Nº0711; R$ 360,00; R$ 360,00; R$ 360,00
 8944; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE MATERIAIS DE CONSTRUÇÃO, PARA ATENDER A SUBPREFEITURA DE CONGONHAS, CONFORME SOLICITAÇÃO Nº 734.; R$ 6.683,90; R$ 6.683,90; R$ 6.683,90
 8943; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE SACO DE LIXO, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO Nº56; R$ 145,36; R$ 145,36; R$ 145,36
 8942; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE LUVA, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO Nº59; R$ 27,00; R$ 0,00; R$ 0,00
 8941; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE MARGARINA, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO Nº062; R$ 239,70; R$ 239,70; R$ 239,70
 8940; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE AÇÚCAR, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO Nº50; R$ 152,50; R$ 152,50; R$ 152,50
 8939; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE PRODUTOS DE LIMPEZA, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO N55; R$ 187,02; R$ 157,17; R$ 157,17
 8937; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE PAPEL TOALHA, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO Nº57; R$ 392,50; R$ 392,50; R$ 392,50
 8936; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE PRODUTOS DE LIMPEZA, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO N58; R$ 578,55; R$ 0,00; R$ 0,00
 8935; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE CHÁ MATE, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO Nº51; R$ 149,40; R$ 149,40; R$ 149,40
 8934; 2024; PROCESSO; 24/09/2024; SERVIÇO PARA CONFECÇÃO DE COBERTURA, PARA ATENDER A UBS DA VILA SÃO PEDRO, CONFORME SOLICITAÇÃO Nº 721.; R$ 1.074,12; R$ 0,00; R$ 0,00
 8933; 2024; PROCESSO; 24/09/2024; SERVIÇO DE SOLDA, PARA ATENDER A UBS VILA SÃO PEDRO, CONFORME SOLICITAÇÃO Nº 722.; R$ 1.100,00; R$ 0,00; R$ 0,00
 8930; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE CERA E MOP, PARA ATENDER ADMINISTRAÇÃO E DEMAIS SETORES, CONFORME SOLICITAÇÃO Nº174; R$ 1.617,00; R$ 1.617,00; R$ 1.617,00
 8927; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE CERA E ESPONJA, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO Nº054; R$ 404,70; R$ 404,70; R$ 404,70
 8926; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE COPO DESCARTÁVEL, PARA ATENDER SEMPLA, CONFORME SOLICITAÇÃO Nº054; R$ 426,00; R$ 426,00; R$ 426,00
 8925; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE BOIA , PARA ATENDER SEMURB, CONFORME SOLICITAÇÃO Nº0736; R$ 245,70; R$ 245,70; R$ 245,70
 8924; 2024; CREDOR; 24/09/2024; REFERENTE CESSÃO DE SERVIDOR - SERVIDORA GISELY MENCK SORIANI CONFORME AS LEIS MUNICIPAL Nº 714/2011 E 445/2023 E TERMO DE CONVÊNIO Nº 009/2023 - 09/2024.; R$ 11.825,16; R$ 11.825,16; R$ 11.825,16
 8923; 2024; CREDOR; 24/09/2024; REFERENTE PROCESSO JUDICIAL - AUTOS Nº 0000125-62.213.8.16.0075 - ESPÍLIO DE MARCO ANTONIO ROCHA FERNANDES.; R$ 3.060,54; R$ 3.060,54; R$ 3.060,54
 8922; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE (269) PLACA BBO 8628. RD 3219/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 8921; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE (269) PLACA BBO 8628. RD 3218/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 8920; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES. EMERGENCIAL VEÍCULO GOL(346) PLACA BEW- 8I02 RD 3217/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8919; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA -PR. TRANSPORTE DE PACIENTES.   VEÍCULO AMBULANCIA (350) PLACA BCY-2B82. RD 3216/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8918; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA -PR. TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE (271) PLACA BBU- 2862. RD 3215/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8917; 2024; DIARIA; 24/09/2024; REFERENTE A 1 (UMA) DIÁRIA A CIDADE DE CAMPO LARGO -PR. TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE (270) PLACA BBO-5383. RD 3214/2024; R$ 150,00; R$ 150,00; R$ 150,00
 8916; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES.   VEÍCULO VOYAGE (143) PLACA ATU-2156. RD 3213/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8915; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE SÃO JERôNIMO DA SERRA-PR. TRANSPORTE DE PACIENTES. VEÍCULO GOL(348) PLACA BEX-3D68. RD 3212 /2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8914; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES.  VEÍCULO AMBULANCIA (333) PLACA BEZ- 3H95. RD  3211/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8913; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA -PR. TRANSPORTE DE PACIENTES. VEÍCULO SPIN (258) PLACA BAW-6778 RD 3210/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8912; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA- PR. TRANSPORTE DE PACIENTES.  VEÍCULO SPIN (259) PLACA BAW-6784. RD 3209/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8911; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE ARAPONGAS-PR. TRANSPORTE DE PACIENTES.  VEÍCULO GOL (347) PLACA BEX-4F24.  RD 3208/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8910; 2024; DIARIA; 24/09/2024; REFERENTE A 1 (UMA) DIÁRIA A CIDADE DE CURITIBA -PR. TRANSPORTE DE PACIENTES.  VEÍCULO VAN (329) PLACA BEV- 9G93. RD 3207/2024.; R$ 200,00; R$ 200,00; R$ 200,00
 8909; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES.  VEÍCULO VAN (328) PLACA BEV-9G92. RD 3206/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8908; 2024; DIARIA; 24/09/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA-PR. TRANSPORTE DE PACIENTES. VEÍCULO MICRO (267) PLACA BBP- 1487. RD 3205/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 8907; 2024; PROCESSO; 24/09/2024; Contratação de serviços de divulgação de campanhas de vacinas e conscientização do combate à pandemia coronavírus. Fica prorrogado por mais 90 dias, contados a partir de 26/09/24 até 25/12/24.O valor mensal é de R$12.330,76, totalizando R$36.992,28; R$ 36.992,28; R$ 36.992,28; R$ 36.992,28
 8906; 2024; PROCESSO; 24/09/2024; Contratação de pessoa física para exercer função de entrevistador social - PROCAD/SUAS. Fica prorrogado por 30 dias, de 03/10/2024 até 02/11/2024. A contratação importa no valor de R$3.000.; R$ 3.000,00; R$ 3.000,00; R$ 3.000,00
 8904; 2024; PROCESSO; 24/09/2024; AQUISIÇÃO DE HD, PARA ATENDER DEPTO DE COMUNICAÇÃO, CONFORME OFICIO Nº057; R$ 380,00; R$ 380,00; R$ 380,00
 8903; 2024; PROCESSO; 24/09/2024; SERVIÇOS DE CALHEIRO, PARA ATENDER O CEMEI LIA TREVISAN, CONFORME SOLICITAÇÃO Nº 644.; R$ 10.262,00; R$ 10.262,00; R$ 10.262,00
 8902; 2024; PROCESSO; 23/09/2024; Aquisição de 20 - JOGO DA MEMORIA EM MADEIRA, 17 - Jogo de cartas (baralho) e 20 - Jogo dominó e 20 - Tabuleiro jogo xadrez e dama para atender o CECONTI, conforme Documento de Formalização de Demanda - DFD da Secretaria da Mulher, Adolescente, Juventude e Idoso em anexo; R$ 8.925,00; R$ 8.736,21; R$ 8.736,21
 8901; 2024; PROCESSO; 23/09/2024; Aquisição de 3 - Cadeira Costureira, 8 Cadeira de escritório, 1 Caixa de som amplificada, 3 Cortina de Ar e 6 Jogo Mesa com 6 cadeiras para carteado para atender o CECONTI, conforme Documento de Formalização de Demanda - DFD da Secretaria da Mulher, Adolescente, Juventude e Idoso em anexo; R$ 60.089,98; R$ 60.089,98; R$ 60.089,98
 8900; 2024; PROCESSO; 23/09/2024; Aquisição de 3 - Cortina de A para atender o CECONTI, conforme Documento de Formalização de Demanda - DFD da Secretaria da Mulher, Adolescente Juventude e Idoso em anexo; R$ 3.300,00; R$ 3.300,00; R$ 3.300,00
 8899; 2024; PROCESSO; 23/09/2024; Aquisição de 1 - Máquina de borda, 1 - Máquina de Costura Overloque industrial e 1 - Máquina de Costura reta para atender o CECONTI, conforme Documento de Formalização de Demanda - DFD da Secretaria da Mulher, Adolescente Juventude e Idoso em anexo; R$ 8.170,00; R$ 8.170,00; R$ 8.170,00
